handle,tweet_text,tweet_date,tweet_time,image_urls
IndiaToday,"Rishabh Pant rues not bowling Ravi Bishnoi's 4th over after five-wicket loss vs CSK
#RishabhPant #RaviBishnoi #IPL2025 #LSGvsCSK #LSGvCSK #MSDhoni",2025-04-15,02:45:15,[]
IndiaToday,"MS Dhoni's cameo in the end was enough as CSK defeated LSG by five wickets to claim their second win of the season in Lucknow on Monday, April 14.

#CSK #MSDhoni #IPL2025 

https://indiatoday.in/sports/cricket/story/ipl-2025-lsg-vs-csk-report-ms-dhoni-rishabh-pant-lucknow-2709061-2025-04-14…",2025-04-14,18:24:51,"['https://pbs.twimg.com/media/Gog_t3OWcAAVav1?format=jpg&name=small', 'https://pbs.twimg.com/media/Gog_t3SWcAAr4-P?format=jpg&name=small']"
IndiaToday,"Golconda Blue Diamond owned by Maharajas to be auctioned in Geneva

#WorldToday | 
@Geeta_Mohan",2025-04-14,18:19:47,['https://pbs.twimg.com/media/Gog-klaXQAAeb9Q.jpg']
IndiaToday,"A retired railway employee has been arrested in West Bengal's Durgapur for allegedly threatening Chief Minister Mamata Banerjee on social media.

The accused has been identified as Badal Laskar, a resident of Durgapur, who was arrested on Sunday. According to police, Laskar",2025-04-14,18:11:04,['https://pbs.twimg.com/media/Gog8UZcWYAA-Q0u?format=jpg&name=900x900']
IndiaToday,"How Trump's Tariff Exemptions Shielded Apple From A Crisis

Watch the video to see how this move helped the industry dodge a major blow.

#TrumpTariffs #iPhone #MO #IndiaToday",2025-04-14,18:05:25,[]
IndiaToday,"A massive fire broke out at Lokbandhu Hospital in Lucknow, triggering panic amongst patients and staff. The fire originated on the second floor of the hospital, leading to the entire building being engulfed in thick smoke.

According to reports from the scene, there have been no",2025-04-14,17:59:58,['https://pbs.twimg.com/media/Gog59wjW0AA02vc?format=jpg&name=900x900']
IndiaToday,"The YSRCP has joined the bandwagon of political outfits and leaders who have filed a petition against the Waqf Act, 2025 and have challenged its constitutional validity in the Supreme Court. The Jagan Mohan Reddy-led party filed a plea against the Act, which was passed by both",2025-04-14,17:54:07,['https://pbs.twimg.com/media/Gog4tMcWUAICHEI?format=jpg&name=900x900']
IndiaToday,"CCTV, escape, shootout: How Karnataka police gunned down Bihar man accused of murdering 5-year-old girl

#Karnataka #Hubballi #POCSO #Patna #Mo 
@jessica_goel",2025-04-14,17:47:55,['https://pbs.twimg.com/media/Gog3LIFWYAA_dOT.jpg']
IndiaToday,"Senior journalist @jayant_ghosal1 calls the #MurshidabadViolence a deterioration of law & order. #IndiaFirst | 
@GauravCSawant",2025-04-14,17:46:16,['https://pbs.twimg.com/amplify_video_thumb/1911825974997483520/img/XHSDfpSkYGklMz16.jpg']
IndiaToday,Chennai Super Kings (CSK) wicketkeeper batter MS Dhoni became the first player in the history of IPL to complete 200 dismissals in the tournament. Dhoni achieved the feat against Lucknow Super Giants (LSG) in Match 30 of the Indian Premier League 2025 (IPL 2025). LSG’s Ayush,2025-04-14,17:44:45,['https://pbs.twimg.com/media/Gog156-WsAAi6Wx?format=jpg&name=900x900']
IndiaToday,"Cracks Emerge on Newly Inaugurated JP Ganga Path Bridge in Patna. Watch this video to know more 

#Patna #JPGangaBridge #Bihar #India #Mo",2025-04-14,16:50:00,['https://pbs.twimg.com/media/GogNsuQW4AAgaxl.jpg']
IndiaToday,"Former Davangere corporator Ahammad Kabir Khan has been arrested from Rajasthan's Ajmer after a viral video showed him inciting arson and unrest over the Waqf Act amendment. (
@sagayrajp
)",2025-04-14,16:35:59,[]
IndiaToday,"BR Ambedkar most sought after icon?
What explains his resurgence?
Why is he relevant today?
@VivekkumarProf
 shares his perspective. 

#NewsToday | 
@PreetiChoudhry",2025-04-14,16:34:52,['https://pbs.twimg.com/media/Gog6GkPW4AAdV7R.jpg']
IndiaToday,"Can India get #MehulChoksi back? 
Extradition or deportation? 
What will be CBI's game plan?

India Today's 
@MunishPandeyy
 and senior criminal lawyer 
@MirAhmedTanveer
 share their thoughts. 

#NewsToday | 
@PreetiChoudhry",2025-04-14,16:30:15,['https://pbs.twimg.com/media/Gog6L_HWUAAVRL8.jpg']
IndiaToday,"Waqf Act protests turn violent in Bengal; Hindus flee homes alleging systematic targeting; Police probe role of banned PFI | #IndiaFirst with 
@GauravCSawant
 | #ITLivestream",2025-04-14,16:28:46,[]
IndiaToday,"""They (TMC) have converted West Bengal into Bangladesh because of their appeasement politics..."": BJP spokesperson 
@rohanrgupta
#NewsToday | 
@PreetiChoudhry",2025-04-14,16:25:02,[]
IndiaToday,"""Things went out of control because of certain issues but those were basically targeting govt properties and police took control of the situation day before yesterday"": Political analyst Manojit Mandal

#NewsToday | 
@PreetiChoudhry",2025-04-14,16:22:07,['https://pbs.twimg.com/media/Gog6Tf8XUAAiha_.jpg']
IndiaToday,"Little X is winning the internet as Musk and Trump’s latest cuteness prop. From the Oval office to helicopter and “Beast” rides, he is everywhere. Shreya Srivastava explores if there is more than what meets the eye.

#trump #musk #littlex #x #tesla #spacex #elon #donald",2025-04-14,16:21:55,['https://pbs.twimg.com/amplify_video_thumb/1911816785344536576/img/lJtwL8uis4W0JOnk.jpg']
IndiaToday,"CSK have announced their replacement for Ruturaj Gaikwad.

#CSK #RuturajGaikwad",2025-04-14,16:21:26,[]
IndiaToday,"Khandwa Women Slam SDM Over Water Crisis

Watch how on April 13, Khandwa women blocked a highway over a water crisis, defied authority, faced threats, and emerged empowered—demanding their right to water.

#khandwa #madhyapradesh #watercrisis #MO",2025-04-14,16:20:09,['https://pbs.twimg.com/amplify_video_thumb/1911812256502820864/img/jnET7dLdy3pLCZTJ.jpg']
IndiaToday,"The Gujarat Anti-Terrorism Squad (ATS) and the Indian Coast Guard (ICG) have seized over 300 kg of drugs worth Rs 1,800 crore which were dumped into the Arabian Sea by Pakistani smugglers. The seized drugs, identified as methamphetamine, were found on Sunday.

According to",2025-04-14,16:19:16,['https://pbs.twimg.com/media/Gogi_5BXEAArxCt?format=jpg&name=900x900']
IndiaToday,"Villagers in #TamilNadu's Vellore district were shocked after a notice declared their agricultural land as Waqf property, prompting fears of displacement and calls for urgent govt intervention.  (
@PramodMadhav6
)",2025-04-14,15:49:09,[]
IndiaToday,"#EXCLUSIVE | ""We are extremely sure that the riot happened in Murshidabad, Malda and which is spreading elsewhere is done by Mamata Banerjee with the support of fundamentalist forces of Bangladesh"": BJP MLA 
@paulagnimitra1
She's playing with fire.

#NewsToday | 
@PreetiChoudhry",2025-04-14,15:46:50,['https://pbs.twimg.com/media/GogjEF1XkAARZTd.jpg']
IndiaToday,"#NeelaRajendra, who used to be the Diversity, Equity, and Inclusion (DEI) officer at 
@NASA
's jet propulsion laboratory, has been fired. 

The firing follows NASA changing her designation to the ""Head of Office of Team Excellence and Employee Success"" in an apparent attempt to",2025-04-14,15:44:38,['https://pbs.twimg.com/media/Goga_6vW0AAEbBT?format=jpg&name=900x900']
IndiaToday,"Dhoni Review System is back!
The CSK skipper was praised for his call to dismiss Nicholas Pooran.

#IPL2025 #LSGvsCSK #MSDhoni",2025-04-14,15:37:47,[]
IndiaToday,"Who stoked Bengal fire? Can India get #MehulChoksi back? Netas in race to appropriate Ambedkar? #NewsToday with 
@PreetiChoudhry
 | #ITLivestream",2025-04-14,15:28:49,[]
IndiaToday,"""Arresting #MehulChoksi and putting in jail is the crux of the matter or bringing back the money he has looted from India is the important matter"", asks whistleblower Hariprasad SV.

What happens if Choksi gets bail? Former ED director Karnal Singh responds.

#Newstrack |",2025-04-14,15:28:02,['https://pbs.twimg.com/media/GogjATsWcAERbUM.jpg']
IndiaToday,"""The Belgium govt would fight the case on Indian side...Indian prosecutors will only be helping the Belgian prosecutors"": Former ED director Karnal Singh 

#MehulChoksi's lawyer Vijay Aggarwal counters him. 

Former CBI director AP Singh says it's very tough to get extradition",2025-04-14,15:19:47,['https://pbs.twimg.com/amplify_video_thumb/1911797292635447313/img/-6rwl0h0llD8U3nX.jpg']
IndiaToday,"How confident are CBI and ED officials of getting #MehulChoksi back?

India Today's 
@MunishPandeyy
 tells us.

#Newstrack | 
@RahulKanwal",2025-04-14,15:19:15,['https://pbs.twimg.com/amplify_video_thumb/1911798295325753344/img/_APQlSrhBz5qtPZZ.jpg']
IndiaToday,"Sunita did this when asked about Govinda

A video of Sunita Ahuja is now going viral on social media, because of how she reacted to a question about her husband Govinda on the stage.

#SunitaAhuja #reaction #Govinda #ITDigital",2025-04-14,15:15:40,['https://pbs.twimg.com/media/GogUUAHWIAAHmPS.jpg']
IndiaToday,"Virat Kohli's 100 T20 fifties as good as scoring 100 ODI centuries: Childhood coach
#ViratKohli #IPL2025 #RajkumarSharma #RCB",2025-04-14,15:13:48,[]
IndiaToday,"''BJP has realised that worshiping false gods is not helping them so they have started worshiping Baba Saheb Ambedkar'': 
@Ashutosh83B
#TTP 
@PreetiChoudhry",2025-04-14,14:40:30,['https://pbs.twimg.com/amplify_video_thumb/1911787713701015552/img/Pn5oeGZfV88WHPqp.jpg']
IndiaToday,Akshay Kumar thanks PM for honouring Sankaran Nair: #KesariChapter2 is a reminder,2025-04-14,14:24:58,[]
IndiaToday,Katy Perry sang 'what a wonderful world' after seeing Earth from space,2025-04-14,14:37:00,[]
IndiaToday,"MS Dhoni was visibly charmed by the robotic dog camera, IPL's latest tech addition.

#IPL2025 #LSGvsCSK 

https://indiatoday.in/sports/cricket/story/ipl-2025-lsg-vs-csk-ms-dhoni-robo-camera-dog-lucknow-crowd-2708955-2025-04-14…",2025-04-14,14:36:28,['https://pbs.twimg.com/media/GogLczsXcAAD9vf?format=png&name=small']
IndiaToday,"''The Dalit vote is the kingmaker in non-SC seats'': 
@politicalbaaba
''The best way to honour someone's legacy is to follow the path that he propounded.'': 
@Sanju_Verma_
''This is not about transactional politics'': 
@AnshulAvijit
''They believe that somehow merit goes against",2025-04-14,14:35:03,['https://pbs.twimg.com/amplify_video_thumb/1911787383382548480/img/RZ9ia932BaCAL48d.jpg']
IndiaToday,"Fugitive diamantaire #MehulChoksi's neighbour Priyank Parekh speaks to India Today's 
@divyeshas
, says ""Choksi has been a defaulter of the society since 2018. He has failed to pay the maintenance and other dues of amounting to Rs 3 crore and due to which the residents are",2025-04-14,14:34:56,[]
IndiaToday,"''We need to make the canvas much bigger when it comes to Baba Saheb. This is what Nehru did.'': 
@Rajatsethi86
''Those who hated Baba Saheb, who forced Baba Saheb to leave Hinduism and join Buddhism, today they want to appropriate Baba Saheb'': 
@Ashutosh83B
#TTP 
@PreetiChoudhry",2025-04-14,14:30:00,['https://pbs.twimg.com/amplify_video_thumb/1911787287391723520/img/qPDkBjx4Ue_19wr6.jpg']
IndiaToday,"#LIVE | India seeks deportation 
Fugitive Choksi arrested
Can Mehul Choksi be extradited? 

Watch #NewsTrack with 
@RahulKanwal
 

#ITLivestream",2025-04-14,14:28:40,[]
IndiaToday,"''There is currently a vacuum in Dalit politics'': 
@politicalbaaba
''In 1947, what did Nehru do? He wrote a letter to Rajkumari Amrit Kaur, the first Health Minister of India, calling Baba Saheb a traitor'': 
@Sanju_Verma_
''Right from the beginning of the freedom movement, the",2025-04-14,14:20:57,['https://pbs.twimg.com/amplify_video_thumb/1911783980011249664/img/Hprmvv_lwOkq-wP7.jpg']
IndiaToday,"Inside Kashmir’s Fiery Festival of Faith and Folklore

#ZoolFestival #KashmirTraditions #MO #IndiaToday",2025-04-14,14:18:22,['https://pbs.twimg.com/media/GogHYELaQAAT6nj.jpg']
IndiaToday,"Ambedkar legacy war in full swing

#TTP 
@PreetiChoudhry",2025-04-14,14:07:44,['https://pbs.twimg.com/amplify_video_thumb/1911782240721469440/img/Jyoav_Fd8K1hm7h7.jpg']
IndiaToday,"Actor Salman Khan gets another death threat. 
@dipeshtripathi0
 gives more details 

#Super6 
@Akshita_N",2025-04-14,13:41:45,['https://pbs.twimg.com/amplify_video_thumb/1911771339972616193/img/WMj1GyDVhzXltIBK.jpg']
IndiaToday,"What is the Karnataka reservation proposal? Take a look 

#Super6 
@Akshita_N",2025-04-14,13:40:50,['https://pbs.twimg.com/amplify_video_thumb/1911770163721998336/img/pKx-DJ8JEoX6yWn1.jpg']
IndiaToday,"Compared to the last two years, #Delhi has recorded a decline in several major offences, particularly street crime and rape cases, in the first quarter of 2025.

According to police data, snatching incidents will see a steep fall in 2025. From 1,812 cases in 2023 and 1,925 in",2025-04-14,13:33:31,['https://pbs.twimg.com/media/Gof84WFW0AADGki?format=jpg&name=900x900']
IndiaToday,"Bridge built in Patna cracks within days of opening

#JPGangaSetu #Patna #bridge #cracks #ITDigital",2025-04-14,13:28:46,['https://pbs.twimg.com/amplify_video_thumb/1911773004461387776/img/on5PC9a36THq71sM.jpg']
IndiaToday,"#LIVE | All women crew heads to space
Katy Perry to go to 'edge of space''

Watch #TTP with 
@PreetiChoudhry
 

#ITLivestream",2025-04-14,13:26:54,[]
IndiaToday,"Apple CEO #TimCook has once again made headlines, as an old video from 2024 is being widely shared online, highlighting why the tech giant continues to manufacture #iPhones in #China rather than shifting production to the #UnitedStates.

""The popular conception is that companies",2025-04-14,13:26:37,['https://pbs.twimg.com/media/Gof7dV4WEAEVGe9?format=jpg&name=900x900']
IndiaToday,"The Bihar State Health Society (SHS) has announced 4,500 vacancies for Community Health officer (CHO) posts under the National Health Mission (NHM). Apply by May 26, 2025 and earn up to 40,000.

Details here - https://intdy.in/0u18ya",2025-04-14,13:22:15,['https://pbs.twimg.com/media/Gof6dIFWUAAXYrJ?format=jpg&name=900x900']
IndiaToday,"India blocks Choksi's exit route 

#MehulChoksi #Super6 
@Akshita_N
 @Divyeshas",2025-04-14,13:19:14,['https://pbs.twimg.com/amplify_video_thumb/1911767236043300864/img/axRxHdjkK583TsOV.jpg']
