handle,tweet_text,tweet_date,tweet_time,image_urls
TimesAlgebraIND,"BIG NEWS  Naushad arrested for r*ping 12-13 female dogs in Delhi.

His MMS is also out 

Police is asking him how many dogs did he r*pe?

Naushad was working as a supplier for one animal care NGO. NGO one day caught him & filed Police complaint against him.

Shocking and",2025-04-12,15:56:13,"['https://pbs.twimg.com/media/GoWKjL5XUAAxOzW?format=jpg&name=small', 'https://pbs.twimg.com/media/GoWKjSnWkAIdGLp?format=jpg&name=small']"
ZeeNewsEnglish,"Easter On Sunday, 5 Long Weekend Watchlist: What You Can Surf On #OTT!",2025-04-18,06:46:40,[]
ZeeNewsEnglish,7 #BollywoodBeauties In Scorching Summer Wardrobe: #TriptiiDimri's Flirty Floral Dress To #AnanyaPanday's Hot Tube Beach Wear - IN PICS,2025-04-18,06:45:22,[]
ZeeNewsEnglish,Looking To Change #SBI Branch? Here's How To Change #SBIBank A/c From One Branch To Another Branch– Complete Online Process Explained,2025-04-18,05:40:43,[]
ZeeNewsEnglish,"#UPI New Rule Kicked In From April: #GooglePay, #PhonePe, #Paytm Users Should Know These 5 Key Things",2025-04-18,05:39:23,[]
ZeeNewsEnglish,#Jaggi Brothers' Story Of Financial Opacity: Will Gensol Contoversy Deal A Huge Blow To India’s Start-Up #Ecosystem?,2025-04-17,08:37:17,[]
ZeeNewsEnglish,#SBI #AmritVrishti FD Scheme Reintroduced; But With Lower Interests,2025-04-17,06:44:39,[]
ZeeNewsEnglish,"#ICAICA #AdmitCard 2025: Inter, Final Hall Tickets Released At http://eservices.icai.org",2025-04-17,05:10:46,[]
ZeeNewsEnglish,5 #HealthBenefits Of Drinking Cold Water In Moderation And Why It’s Good For You,2025-04-17,05:07:31,[]
ZeeNewsEnglish,"#BluSmart Customers In A Tight Spot; Bookings Stopped Till May 7 In Mumbai, #Delhi-NCR, #Bengaluru After #SEBI Action Against Gensol",2025-04-17,04:42:00,[]
ZeeNewsEnglish,Gensol's Jaggi Brothers Step Down As #SEBI Tightens Its Grip On Investigation; Company Says To Fully Cooperate,2025-04-17,04:40:03,[]
ZeeNewsEnglish,How To Incorporate #DhaniaWater Into Your #HairCare Routine For Promoting Faster Hair Growth,2025-04-17,04:37:29,[]
ZeeNewsEnglish,"Meet #China’s ‘Dairy Godfather’ Who Was Sold For Rs 600 As Baby and Worked As Bottle Washer. 

Read here to know more:",2025-04-16,12:32:10,[]
ZeeNewsEnglish,"#PassportRules2025: New Changes Come Into Effect – DOB, Parents’ Name, Address, and Other Details",2025-04-16,12:25:55,[]
ZeeNewsEnglish,#GoldPrices At Fresh Peaks-- Will Gold Continue To Maintain Its Outstanding Rally? Analyst Says THIS,2025-04-16,11:13:40,[]
ZeeNewsEnglish,"#SesameOil For #HairCare: How It Nourishes, Strengthens, And Promotes Hair Growth",2025-04-16,09:02:19,[]
ZeeNewsEnglish,Explore These 6 #HillStations In #SouthIndia For Memorable Family Vacation,2025-04-16,09:01:36,[]
ZeeNewsEnglish,#ATM Facility On Moving Train: Cash Withdrawal Now Available On THIS Train; 1st Time In #India,2025-04-16,08:07:05,[]
ZeeNewsEnglish,"#iPhone17 And #iPhone17ProMax India Launch: Check Specs, Launch Date, Price And Latest Leaks",2025-04-16,08:04:52,[]
ZeeNewsEnglish,"[LIVE] #ManabadiTSInter Result 2025 (SHORTLY): #TSBIEInter 1st, 2nd Year Results Marks Memo PDF To Be OUT Anytime Soon

Check here:",2025-04-15,13:09:54,[]
ZeeNewsEnglish,Want To Buy #Kaju At #CheapPrices? This Place In India Has #Cashews Cheaper Than Onions,2025-04-15,13:08:33,[]
ZeeNewsEnglish,"#EV Policy 2.0 In #Delhi: Subsidy Of Rs 36,000 For Women Buying EV Two-Wheelers",2025-04-15,11:59:10,[]
ZeeNewsEnglish,Satellite-Based #Toll Collection System Announced; Free Travel Up To 20 Km – Check Implementation Date,2025-04-15,11:58:01,[]
ZeeNewsEnglish,#TatkalTicket Booking Timings Changing From April 15? #IRCTC Issues Clarification — Check Charges,2025-04-15,11:57:19,[]
ZeeNewsEnglish,#UnionMinister #HardeepSingh Puri Praises '#KesariChapter2' For Bringing India’s History To Life Through Cinema,2025-04-15,11:33:13,[]
ZeeNewsEnglish,"Rapper #LilNas X Hospitalized After Sudden Facial Paralysis, Shares Video Struggling To Smile",2025-04-15,11:29:49,[]
ZeeNewsEnglish,'Where Is #SonuKakkar?' Netizens Ask As #NehaKakkar Posts Pic With Brother Tony,2025-04-15,11:28:05,[]
ZeeNewsEnglish,"Unlock The Secret To Faster Hair Growth With #RaisinWater: A Simple, Effective Home Remedy",2025-04-15,09:17:50,[]
ZeeNewsEnglish,7 Powerful #IndianSuperfoods That Naturally Fight Inflammation And Boost Your Health,2025-04-15,09:17:05,[]
ZeeNewsEnglish,#UrvashiRautela’s Sorry Bol Vs #TamannaahBhatia’s Nasha? Daaku Maharaaj’ Actress’s Deleted Post Goes Viral,2025-04-15,08:40:12,[]
ZeeNewsEnglish,"7 Things You Should Always Keep Private At Work, As Per #Psychology",2025-04-15,06:47:16,[]
ZeeNewsEnglish,Top 10 #RichestWomen In The World In 2025; Only One Indian #Billionaire Grab Spot In Forbes List,2025-04-15,06:44:59,[]
ZeeNewsEnglish,7 #SouthIndianActors Who Are Proud Owners Of Private Jets Worth Crores: Allu Arjun's Luxurious 6-Seater Plane To #RamCharan's Trujet,2025-04-14,08:22:28,[]
ZeeNewsEnglish,6 Ways To Prevent Hair Damage In Summer - From Rinsing To Hair Trimming,2025-04-14,08:21:27,[]
ZeeNewsEnglish,#8thPayCommission: Will Govt Replace CGHS With A New Healthcare Scheme For Central Govt Employees? What Did Previous Pay Commissions Suggest?,2025-04-14,08:18:10,[]
ZeeNewsEnglish,"As #PPF Interest Rates Remain Unchanged, How Much Return Depositors Will Get On 5 Years Extended Period Withdrawals 

Read here:",2025-04-14,05:41:29,[]
ZeeNewsEnglish,#MichelleObama Breaks Silence On Divorce Rumours And Life After The White House,2025-04-11,11:51:45,[]
ZeeNewsEnglish,"#HanumanJayanti 2025: Shri #HanumanMantras, Aarti, And Complete #HanumanChalisa In English",2025-04-11,11:50:04,[]
ZeeNewsEnglish,"#HanumanJayanti2025: Why Devotees Offer Motichoor Laddoo To #LordHanuman, And How to Make It at Home",2025-04-11,10:28:57,[]
ZeeNewsEnglish,"#NationalPetDay2025: History, Significance, Wishes, Quotes And Amazing #Health Benefits Of Pet Companionship",2025-04-11,10:08:02,[]
ZeeNewsEnglish,#NationalPetDay2025: Celebrity-Pet Moments That Won The Internet And Fans' Hearts,2025-04-11,09:53:58,[]
ZeeNewsEnglish,How Reels And Excess Screen Time Are Damaging Kids' Eyes: Experts Warn Of ‘Reel Vision Syndrome’,2025-04-11,09:53:18,[]
ZeeNewsEnglish,"#HanumanJayanti 2025: Top 5 Powerful Offerings To Please Lord #Hanuman, Bring Good Fortune, And Eliminate Obstacles",2025-04-11,09:43:29,[]
ZeeNewsEnglish,#Kerala DHSE +2 Result 2025: Class 12th Result Likely To Be Released Soon At http://keralaresults.nic.in,2025-04-11,09:42:37,[]
ZeeNewsEnglish,"#Manabadi #APInterResult 2025: BIEAP 1st, 2nd Year Results To Be Released Tomorrow At http://resultsbie.ap.gov.in",2025-04-11,08:19:39,[]
ZeeNewsEnglish,"How To Use #CoconutOil For Hair The Right Way To Maximize Growth And Prevent Damage

https://zeemedia.page.link/G6ej

Download the ZeeNews App now:",2025-04-11,08:10:10,[]
ZeeNewsEnglish,"#HanumanJayanti2025: Date, Shubh Muhurat, History, Significance, Mantras, Aarti, And Puja Vidhi Of #Hanuman Janmotsav",2025-04-11,07:10:32,[]
ZeeNewsEnglish,"Hollywood Actor #ColinFarrell’s Father, Eamon Farrell Passes Away At 83",2025-04-11,05:05:01,[]
ZeeNewsEnglish,#AssamBoard Class 10th #HSLCResult2025: Official Website Down?,2025-04-11,05:03:34,[]
ZeeNewsEnglish,"तहव्वुर राणा को सौंपने की तस्वीर आई सामने, तहव्वुर को NIA को सौंपते अमेरिकी मार्शल 

#TahawwurHussainRana #America #NIA #India | #ZeeNews",2025-04-11,04:37:58,"['https://pbs.twimg.com/media/GoOloDbXQAAsOUI?format=jpg&name=small', 'https://pbs.twimg.com/media/GoOlpwkWkAAXNpZ?format=jpg&name=small']"
ZeeNewsEnglish,#Assam #HSLCResult2025: #SEBA Class 10th Result To Be Declared Today At http://sebaonline.org,2025-04-11,05:00:16,[]
ZeeNewsEnglish,"#SunnyDeol Seeks Blessings At Tanot Mata Temple Ahead Of ‘#JAAT’ Release, Echoing Gadar 2’s Sacred Start, Watch",2025-04-11,04:54:09,[]
ZeeNewsEnglish,How #Yoga And Pilates Can Help Manage PCOS Symptoms And Reduce Stress Naturally,2025-04-11,04:53:17,[]
ZeeNewsEnglish,#TahiraKashyap Opens Up About Second Battle With #BreastCancer: 'Still Got This',2025-04-11,04:52:15,[]
ZeeNewsEnglish,8 Simple And Effective DIY Tips To Smooth And Soften Your Heels,2025-04-10,10:35:25,[]
ZeeNewsEnglish,7 Psychological Tricks To Read And Understand People Better,2025-04-10,10:34:06,[]
ZeeNewsEnglish,"Ice Water Facials: Pros, Cons, And How They Affect Your Skin Health",2025-04-10,10:33:20,[]
ZeeNewsEnglish,"#MahavirJayanti 2025: Date, Theme, History, Significance, Rituals, And How The Festival Is Celebrated",2025-04-10,05:47:03,[]
ZeeNewsEnglish,"#MahavirJayanti 2025: 30+ Wishes, Messages, Quotes, And Images To Share With Your Loved Ones",2025-04-10,05:46:24,[]
ZeeNewsEnglish,"Dire Wolf Brought Back To Life After 10,000 Years: Inside The World’s First De-Extinction Breakthrough, WATCH VIDEO",2025-04-09,12:39:38,[]
ZeeNewsEnglish,"#US Tariff Impact: Invest In THESE 4 Domestic-Oriented Sectors, Analyst Tells Indian Investors To Avoid Panic Selling",2025-04-09,05:15:14,[]
ZeeNewsEnglish,#RBI Monetary Policy: Massive Relief For Loan Borrowers; RBI Reduces Interest Rates By 25bps To 6%,2025-04-09,05:14:31,[]
ZeeNewsEnglish,"Weekly #FinanceHoroscope April 9-15: Make Informed Financial Decisions Taurus; New Income Sources To Emerge For #Libra

Writes 
@astroparduman",2025-04-09,04:56:26,[]
ZeeNewsEnglish,"Seen These 5 Things In Your Dreams? According To #SwapnaShastra, You’re About To Get #Rich",2025-04-08,13:06:23,[]
ZeeNewsEnglish,#PPF #TaxBenefits And Maturity: Do You Know Extending PPF Tenure Can Yield Massive Returns?,2025-04-08,11:24:26,[]
ZeeNewsEnglish,"#Emily In #ParisSeason5 Star Lucas Bravo Confirms May Filming Schedule, Teases A Wild Ride; 'Fans Will Lose It’",2025-04-08,10:56:09,[]
ZeeNewsEnglish,"#WorldHealthDay2025: Why Young Indians Are Facing A Surge In Eye-Related Problems 

Writes 
@AnanyaaKaushal
 | #Health 

Experts Explain This #AlarmingTrend",2025-04-08,10:54:54,[]
ZeeNewsEnglish,When Is #KamadaEkadashi 2025? Check Auspicious Donations And What To Avoid For Maximum Blessings From #LordVishnu,2025-04-08,10:34:00,[]
ZeeNewsEnglish,"Is Skipping #Breakfast Really Harmless? Here’s What It Does to Your Brain, Mood, And Metabolism",2025-04-08,10:32:55,[]
ZeeNewsEnglish,"#KamadaEkadashi2025: Date, Shubh Muhurat, Significance, Vrat Katha, And Rituals To Seek Lord Vishnu’s Blessings",2025-04-08,10:32:08,[]
ZeeNewsEnglish,"#WillSmith Gets Nostalgic As 'Bad Boys' Clocks 30 Years, Says 'Grateful For All The Love'",2025-04-08,10:30:58,[]
ZeeNewsEnglish,#Google Rolls Out Gemini Live Camera And Screen Sharing Features To Galaxy And #PixelDevices: How It Works,2025-04-08,09:05:04,[]
ZeeNewsEnglish,#Karnataka 2nd #PUCResult2025: Official Website Down And Digilocker Down?,2025-04-08,07:27:19,[]
ZeeNewsEnglish,#DonaldTrump's Tariff: What Are Social Security Benefits During Retirement In #US?,2025-04-08,02:21:35,[]
ZeeNewsEnglish,Worried About Losing Your Pension? #EPFO Updates #PF Withdrawal Rules,2025-04-08,02:20:56,[]
ZeeNewsEnglish,Biggest #StockMarket Crashes In India's History,2025-04-08,02:20:20,[]
ZeeNewsEnglish,#EPFO Online Claim Settlement Rule 2025,2025-04-08,02:18:53,[]
ZeeNewsEnglish,"Female #AISOfficers, Pensioners Can Nominate Her Children For Family #Pension Instead Of Husband",2025-04-08,02:18:19,[]
ZeeNewsEnglish,42 Days Of Special Casual Leave For Central #GovernmentEmployees,2025-04-08,02:17:05,[]
ZeeNewsEnglish,#EPFO Online Claim Settlement Rule 2025: How Can Members Change Already-Seeded Bank A/c With New Account? Explained,2025-04-08,02:14:25,[]
ZeeNewsEnglish,Top 10 #BollywoodFilms Accused Of Plagiarism: #KiranRao's 'Laapataa Ladies' To Salman Khan's 'Wanted',2025-04-04,11:08:11,[]
ZeeNewsEnglish,"#ChaitraNavratri2025: Why Onion, Garlic Are Banned During 9 Days Of Goddess Puja",2025-04-04,10:36:32,[]
ZeeNewsEnglish,#ManojKumar Dies At 87: 10 Must-Watch Movies That Made Him 'Bharat Kumar' Forever!,2025-04-04,10:35:21,[]
ZeeNewsEnglish,Bank Holiday Tomorrow? Are Banks Open Or Closed On Saturday 5 April In Your City?,2025-04-04,10:11:10,[]
ZeeNewsEnglish,Can Joint Account Can Be Continued For Family #Pension After Death Of A Pensioner? #RBI FAQ 2025 EXPLAINED,2025-04-04,08:22:56,[]
ZeeNewsEnglish,Important Update For PAN Card Holders! CBDT Issues Latest Deadline For #PAN Holders Using #Aadhaar Enrolment ID,2025-04-04,08:21:57,[]
ZeeNewsEnglish,"8th Pay Commission: Will Govt Pensioners Lose Out On Benefits If They Retire Before 1 Jan 2026? 

Check What Govt Has Said On Pension Parity",2025-04-04,05:29:17,[]
ZeeNewsEnglish,"Who Is #PoonamGupta? New #RBI Deputy Governor And Former World Bank Economist – Check Salary, Education, Other Details",2025-04-03,04:38:14,[]
ZeeNewsEnglish,Top 10 #RichestPeople In The World: Forbes #Billionaires List 2025 Ranks US At Top,2025-04-02,11:52:10,[]
ZeeNewsEnglish,#Summer Special: #ChennaiAirport Launches 206 Special Flights To Handle Holiday Travel Rush,2025-04-02,10:14:43,[]
ZeeNewsEnglish,"#MotorolaEdge60 Fusion Launched In India With #AI Features Under Rs 25,000; Check Specs And Introductory Offers",2025-04-02,10:13:16,[]
ZeeNewsEnglish,"#WeightLossJourney: Fat Loss Expert And Mother Of Two Reveals How She Lost 37 Kg, Shares Her #Fitness Secrets",2025-04-02,09:07:18,[]
ZeeNewsEnglish,#EPF Interest Rate History: Did You Know When #EPFO Offered 12 Per Cent Interest And Its Lowest Ever Rate Since 1952?,2025-04-02,08:41:48,[]
ZeeNewsEnglish,#8thPayCommission: Will Pay Panel Be Set Up This Month?,2025-04-02,07:48:15,[]
ZeeNewsEnglish,"Waiting For #CBSE Class 10th Results 2025? Here’s How To Check Via Digilocker, SMS And UMANG App",2025-04-02,07:47:26,[]
ZeeNewsEnglish,#LIC Unclaimed Dividend --Check Procedure To Claim LIC Unclaimed Dividend Amount; List Of Documents Required,2025-04-02,07:08:50,[]
ZeeNewsEnglish,#UnifiedPensionScheme Rolled Out: Who Is Eligible For 50% Guaranteed #Pension? Who Will Not Get Assured Payout?,2025-04-02,07:08:32,[]
ZeeNewsEnglish,"Weekly #FinanceHoroscope April 2-8: Aries To See Biz Profit, Financial Stress For Leo",2025-04-02,07:08:11,[]
ZeeNewsEnglish,"#RatanTata's Will Beneficiaries: Rs 3,800 Crore Wealth Distributed In Philanthropy, Shantanu Naidu, Family, Friends, Dogs And Staff",2025-04-01,14:52:17,[]
ZeeNewsEnglish,#NPS To #UPS Switch: Central Govt Employees Now Eligible To Opt For UPS From April 1,2025-04-01,14:51:49,[]
ZeeNewsEnglish,#SBI Credit Card Users Alert: Big Changes Effective From Today 1 April 2025,2025-04-01,05:47:54,[]
IndiaToday,"#LIVE | Hindi imposition storm hits Maharashtra. Watch this and more on #Super6 with 
@Akshita_N
 | #ITLivestream #Maharashtra",2025-04-18,12:29:49,[]
IndiaToday,"Why Pak's Gen Tikka Khan was know as 'Butcher of Bengal'? Veena Sikri, former High Commissioner to Bangladesh, explains

#Bangladesh #Pakistan #News #5LIVE 
@gauravcsawant",2025-04-18,12:39:02,['https://pbs.twimg.com/amplify_video_thumb/1913204763249852416/img/3BQajKhpC0Rs3DBi.jpg']
IndiaToday,"""Pakistan will not accept it (Pak's Operation Searchlight),"" says Arzoo Kazmi, Pak Journalist 
@Arzookazmi30
 #Bangladesh #Pakistan #News #5LIVE 
@gauravcsawant",2025-04-18,12:33:18,['https://pbs.twimg.com/amplify_video_thumb/1913203965463760896/img/CQL0yyD1NjeyKDLl.jpg']
IndiaToday,"Here's what Lt Gen Syed Ata Hasnain (Retd), former General Officer Commanding 15 Corps (Srinagar), said on Bangladesh seeking apology from Pakistan.
#Bangladesh #Pakistan #News #5LIVE 
@gauravcsawant
 @atahasnain53",2025-04-18,12:31:04,['https://pbs.twimg.com/amplify_video_thumb/1913203515016499200/img/3i_Z-bhpHT-Xm7hV.jpg']
IndiaToday,"Woman arrested for liquor smuggling in Bihar after viral video exposes clever concealment method. Authorities crack down on illicit liquor trade.

#Bihar #Smuggling #Liquor #ITReel",2025-04-18,12:21:52,['https://pbs.twimg.com/amplify_video_thumb/1913204459716698112/img/stXThZKXZ0rCDBJg.jpg']
IndiaToday,"Heavy security deployment in violence-hit Samserganj after riots. India Today's 
@Suryavachan
 reports from ground zero in Murshidabad.

#News #MurshidabadViolence #Malda #WestBengal #5LIVE 
@gauravcsawant",2025-04-18,12:01:21,['https://pbs.twimg.com/amplify_video_thumb/1913196892642488320/img/V6yTjwjHIf2OT3ZO.jpg']
IndiaToday,"A WHO study urges global action to prevent and treat its devastating effects
#WHO #FGM 
@anupriya2310",2025-04-18,11:59:51,[]
IndiaToday,"TV actress Charu Asopa, Sushmita Sen’s ex-sister-in-law, has settled in Bikaner after moving out of Mumbai. She recently shared a glimpse of her under-construction two-storey house in a vlog. The home is specially designed for her daughter, Ziana, with a dedicated playroom and",2025-04-18,11:59:44,['https://pbs.twimg.com/amplify_video_thumb/1913200395205414912/img/XICG2c5tMC4ly-QM.jpg']
IndiaToday,"A Bengaluru-based man's post on parenting his daughters went viral
#Trending",2025-04-18,11:58:33,[]
IndiaToday,"Governor Vs Mamata over Murshidabad. 
#News #MurshidabadViolence #Malda #WestBengal #5LIVE 
@gauravcsawant
 @iindrojit",2025-04-18,11:57:36,[]
IndiaToday,"A 13-year-old girl in Pune became the victim of one of the most disturbing crimes in recent memory. 

When she exposed her mother’s affair, what followed was something no child should ever endure. A mother and her boyfriend on the run, a police manhunt, and a shocking twist in",2025-04-18,11:57:23,['https://pbs.twimg.com/amplify_video_thumb/1913198749784109056/img/tGQ8lb79TfgjAEpp.jpg']
IndiaToday,"NCW team at relief camp in Malda, reviews shelter arrangement for victims. 
@iindrojit
 with more details.

#News #MurshidabadViolence #Malda #WestBengal #5LIVE 
@gauravcsawant",2025-04-18,11:56:07,['https://pbs.twimg.com/amplify_video_thumb/1913195307346636800/img/GzVEZcf0n9LLxsah.jpg']
IndiaToday,"A 17-year-old boy was stabbed to death in Delhi’s Seelampur area while he had stepped out to buy milk. The victim’s father alleged that a man named Sahil and his friends carried out the attack. 

He also claimed that a girl named Zikra, known locally as “Lady Don,” was nearby and",2025-04-18,11:51:34,['https://pbs.twimg.com/amplify_video_thumb/1913194455290515456/img/SR7GU6JpkWqkrkE7.jpg']
IndiaToday,"Coast Guard rescues Olive Ridley turtles entangled in ghost nets 
#OliveRidleyTurtles",2025-04-18,11:50:29,[]
IndiaToday,"India’s GDP forecasts shift as global tensions rise! Some agencies stay hopeful, others trim expectations.

#DIU #India #GDP",2025-04-18,11:49:09,['https://pbs.twimg.com/media/Go0LeMmaIAA_Pqg?format=jpg&name=900x900']
IndiaToday,Aamir Khan-Gauri enjoy evening with Shikhar Dhawan and his rumoured girlfriend,2025-04-18,11:26:20,[]
IndiaToday,"#LIVE | Governor Vs Mamata over Murshidabad. Watch this and more on #5LIVE with 
@gauravcsawant
 | #ITLivestream",2025-04-18,11:29:20,[]
IndiaToday,"#InPics | Indian Christians observe Good Friday with devotion, remembering the sacrifice of Jesus Christ.

#GoodFriday #JesusChrist #Christians #ITPhotoblog",2025-04-18,11:28:21,"['https://pbs.twimg.com/media/Go0Gr5ybwAAsv7_?format=jpg&name=small', 'https://pbs.twimg.com/media/Go0GtW-aUAAnxRh?format=jpg&name=small', 'https://pbs.twimg.com/media/Go0Guc2aYAENVlg?format=jpg&name=small', 'https://pbs.twimg.com/media/Go0GviZb0AAgj0b?format=jpg&name=small']"
IndiaToday,"The Salman Khan we fell in love with: A rewatch, a reminder, and a quiet longing | by 
@Britto_anita",2025-04-18,11:03:47,[]
IndiaToday,"Vice President Jagdeep Dhankhar slams SC deadline for bills, says judges acting like 'Super Parliament'
#ITVideo #JagdeepDhankhar #SupremeCourt | 
@PoojaShali
 @SrishtiOjha11",2025-04-18,10:50:38,['https://pbs.twimg.com/amplify_video_thumb/1913179415275819008/img/PJimgZwG3z-ww4Kv.jpg']
IndiaToday,"BJYM workers protest against Congress leaders Sonia Gandhi and Rahul Gandhi in Chandigarh over National Herald case.
#NationalHeraldCase #Chandigarh #SoniaGandhi #RahulGandhi #ITVideo | 
@PoojaShali
 @aseembassi",2025-04-18,10:47:45,[]
IndiaToday,"Governor Vs Mamata over Murshidabad!

Governor calls for concerted effort to end 'cult of violence'

Governor CV Ananda Bose to meet Murshidabad violence victims. 

#MurshidabadViolence #BengalGovernor #CVAnandaBose #ITVideo #MamataBanerjee | 
@PoojaShali
 @iindrojit",2025-04-18,10:44:28,['https://pbs.twimg.com/amplify_video_thumb/1913180504318459904/img/huEaTnhAYZvo4mqB.jpg']
IndiaToday,New study reveals our universe could be spinning,2025-04-18,10:31:22,[]
IndiaToday,"LIVE | Governor Vs Mamata over Murshidabad!
Punjab gangster nabbed in US!
ED heat on Jagan Reddy!
Watch what's making news at this hour
#ITLivestream",2025-04-18,10:29:54,[]
IndiaToday,"Pat Cummins leaving IPL 2025? Airport photo has fans in frenzy

#IPL2025 #PatCummins #SRH",2025-04-18,10:25:27,[]
IndiaToday,"Catholic devotees in Pampanga, Philippines, marked Good Friday with a dramatic re-enactment of the crucifixion of Jesus Christ, with participants nailed to wooden crosses. The ritual, which has evolved since the 1960s, drew hundreds of spectators to Cutud village. 

#GoodFriday",2025-04-18,10:26:30,['https://pbs.twimg.com/amplify_video_thumb/1913176654677147648/img/gYwWJ8gJJyoaqkGg.jpg']
IndiaToday,"KL Rahul, Athiya Shetty announce their daughter's name.

#KLRahul #IPL2025",2025-04-18,09:21:14,[]
IndiaToday,"Pakistan police briefly detained the sisters of former PM Imran Khan and senior PTI leaders outside Rawalpindi’s Adiala Jail during a tense attempt to meet him. Despite weekly visitation rights, authorities blocked access, sparking a standoff. The group was later released at an",2025-04-18,09:41:49,['https://pbs.twimg.com/media/GozuYkvbEAAzGCT?format=jpg&name=900x900']
IndiaToday,"Tension broke out at the #Ghaziabad railway station after a painting of Mughal ruler 'Aurangzeb', created as part of a beautification project on the platform, was blackened.

DRM Pushpesh Raman Tripathi, however clarified that the painting blackened at Ghaziabad railway station",2025-04-18,09:42:12,['https://pbs.twimg.com/media/GozuYZOasAAExdY?format=png&name=900x900']
IndiaToday,"Man impersonates as retired cop, sends hoax bomb threat to Indore bank",2025-04-18,09:40:02,[]
IndiaToday,"Woman kills husband, shows body to lover on video call in Madhya Pradesh
#MadhyaPradesh #Crime",2025-04-18,09:38:28,[]
IndiaToday,"Not just Amit Shah, no Shah can rule Tamil Nadu: MK Stalin challenges BJP
#MKStalin #TamilNadu #Politics | 
@PramodMadhav6",2025-04-18,09:37:43,[]
IndiaToday,"PM Modi and Elon Musk discussed a wide range of topics, building upon their earlier meeting in Washington DC earlier this year.",2025-04-18,09:36:49,[]
IndiaToday,"A road accident in Texas resulted in the death of Vangavolu Deepti, a 23-year-old student from Andhra Pradesh’s Guntur district.  
#UnitedStates #Texas | 
@Jay_Apoorva18",2025-04-18,09:36:27,[]
IndiaToday,"If a decision is made on expanding the UN Security Council, ""then surely"" India will be a contender, Chair of Intergovernmental Negotiations on UNSC reforms said",2025-04-18,09:35:20,[]
IndiaToday,"Students made to remove sacred thread at Karnataka CET exam centre, sparks row
#Karnataka #Exam | 
@nagarjund",2025-04-18,09:34:50,[]
IndiaToday,"LIVE | Governor Vs Mamata over Murshidabad!
Punjab gangster nabbed in US!
ED heat on Jagan Reddy!
Watch what's making news at this hour
#ITLivestream | 
@PoojaShali",2025-04-18,09:32:10,[]
IndiaToday,"MNS workers protest against NEP in Maharashtra.

MNS workers tear, burn language policy papers. 

#NEP #MNS #LanguageWar #Maharashtra #HindiLanguage #ITVideo | 
@akshita_n
 @mustafashk",2025-04-18,09:06:55,['https://pbs.twimg.com/amplify_video_thumb/1913149001173774336/img/3cAUfIh4AT8K6ZYy.jpg']
IndiaToday,"NCW team reaches riot-hit Murshidabad.

NHRC team meets victims and kin at Malda.

#MurshidabadViolence #Malda #ITVideo #NHRC #NCW | 
@akshita_n
 @suryavachan",2025-04-18,09:04:06,['https://pbs.twimg.com/amplify_video_thumb/1913148992449392641/img/s5GCMOs0RCwcBM4q.jpg']
IndiaToday,"In Buldhana, Maharashtra, a concerning health issue has emerged as 29 people across four villages in Shegaon taluka have developed nail deformities after experiencing sudden baldness. 
#ITDigital #Buldhana #Selenium #HairLoss #Nails",2025-04-18,09:01:43,['https://pbs.twimg.com/amplify_video_thumb/1913153138053492736/img/j1mZJ2RtkdUo0rFo.jpg']
IndiaToday,"Jaat director Gopichand Malineni reacts to online trolling amid controversy| Exclusive by 
@prachiarya13
 
#Jaat #Jaat2",2025-04-18,08:43:07,[]
IndiaToday,"#Kull teaser: Nimrat Kaur, Ridhi Dogra star in a tale of betrayal, mind games",2025-04-18,08:52:13,[]
IndiaToday,".
@JaideepAhlawat
 on comparisons with Irrfan: It's a very personal feeling | Exclusive by 
@TusharrJoshi
 
#JewelThief",2025-04-18,08:15:31,[]
IndiaToday,"#RCBvsPBKS Match Preview

#YuzvendraChahal #GlennMaxwell and #VijayVyshak return to Bengaluru

Will #RCB win their first home game this season?

All Talking Points  
#IPL2025",2025-04-18,08:16:38,[]
IndiaToday,Want to change your tax regime while filing ITR? Here's what you should know,2025-04-18,08:53:14,[]
IndiaToday,"Himachal Pradesh chief secretary Prabodh Saxena has come under criticism from the BJP and former IAS officers after he ran up a bill amounting to Rs 1.22 lakh for a private party on Holi and asked the government to foot it
Report: 
@AmanBhardwajCHD",2025-04-18,08:50:57,[]
IndiaToday,"Mizuki Itagaki, Japanese actor missing for 3 months, found dead at 24",2025-04-18,07:40:30,[]
IndiaToday,"Google plans new job cuts, Indian employees from Hyderabad and Bengaluru offices will be impacted",2025-04-18,07:33:10,[]
IndiaToday,"Indian Coast Guard Ship Vigraha saved 2 endangered Olive Ridley turtles from 600 kg of ghost nets. Protected under the Wildlife Protection Act, 1972, these turtles face serious threats from marine pollution. This heroic rescue highlights the Indian Coast Guard’s ongoing mission",2025-04-18,07:52:32,['https://pbs.twimg.com/amplify_video_thumb/1913138354779996160/img/2TzyW8rpgQcTBICk.jpg']
IndiaToday,"Sukhvinder Sukhu defiant amid National Herald ads row, BJP takes arrogance dig
#SukhvinderSukhu #HimachalPradesh #NationalHerald #ITVideo | 
@akshita_n
 @aseembassi",2025-04-18,07:45:56,['https://pbs.twimg.com/amplify_video_thumb/1913132139622862848/img/ulfHrfq_vkmNVbHv.jpg']
